geoid,happiness_index,pct_very_happy,adult_pop
02576,54.457485129442446,24.97213485881457,3957.0
02601,52.56918290701323,22.91874126460104,16487.0
02630,62.82725475859598,34.44393685519814,1956.0
02631,59.553176994523035,30.963611697571395,10178.0
02632,60.32141624626003,31.697186435479427,11475.0
02633,60.51375971400094,32.102374021005744,4664.0
02635,59.21867771803329,30.30981605182698,3632.0
02637,64.35350383571696,37.28826006637579,267.0
02638,60.43888398496547,31.689203633260504,2968.0
02639,54.6710913550039,24.96118603296128,3238.0
02641,61.64295195170661,33.22200167336769,332.0
02642,59.08344989342507,30.186859454825665,5752.0
02644,59.25114227866958,30.07269374351912,3954.0
02645,58.64635156440627,29.46896576015981,10436.0
02646,58.03412090054634,28.757018787068464,1926.0
02647,58.80901522445953,29.696055914485463,136.0
02648,60.12781043893866,31.189656552962724,7325.0
02649,58.487375046974975,29.476270468731762,15060.0
02650,59.60242146797378,30.830454625972717,829.0
02652,57.73976998742429,28.757563380290055,1402.0
02653,59.21437150212487,30.308421593604926,6307.0
02655,60.07181149628915,30.975130542287868,3591.0
02657,56.29875736191339,26.647148589414453,3664.0
02659,59.640706475640954,30.740199973201637,1100.0
02660,58.033708737638946,29.032657813832003,6662.0
02663,60.78544094367195,31.965513982477837,257.0
02664,56.8524245229852,27.671769443089637,9935.0
02666,58.40304265839744,29.53355639068841,1052.0
02667,60.03953183198149,31.182821571175264,3309.0
02668,61.127318463194314,32.37915754596312,3222.0
02670,58.49389384993848,29.622345455495058,1463.0
02671,60.8642009467502,32.59365318837252,1216.0
02672,50.60316611995497,17.94268508513304,297.0
02673,56.407205164514494,26.94433880451155,8892.0
02675,61.00428964852991,32.648278145972135,6712.0
02702,60.551750550227375,31.793497166108814,4267.0
02703,55.82776766362231,26.592316527242254,46389.0
02715,60.42722735577913,31.72871772166692,4036.0
02717,60.33544272030255,31.685414190421017,4951.0
02718,57.44466538651239,28.592613871382078,6882.0
02719,56.009525871448794,26.823488824104103,15924.0
02720,50.967024290892304,21.74046042098991,31209.0
02721,49.26528301480566,20.323674591738342,28075.0
02723,48.270549630728006,19.552603728027222,16084.0
02724,49.121209665236194,20.38433820716254,18050.0
02725,60.350526321923425,31.694359067189822,2632.0
02726,59.06662392490304,30.2440243103584,15671.0
02738,59.54903778247829,30.75176850134796,5347.0
02739,60.82979464766707,32.06639729876268,6508.0
02740,49.05097489029278,20.100399957886097,45166.0
02743,57.9486165728341,28.95024609714305,10434.0
02744,48.72555608353733,19.698982293724363,13055.0
02745,53.37520264910955,24.11787926620434,25336.0
02746,45.8103456394002,17.465341118631176,17355.0
02747,56.92164040601045,27.85577063422293,22326.0
02748,58.24553470828756,29.398942085083153,11888.0
02760,57.848786357690116,28.6337735346431,28716.0
02762,58.23195919363031,29.216100584107405,9945.0
02763,58.395799946503466,29.291311154942175,2118.0
02764,59.80754865215403,30.90870243309964,4081.0
02766,59.04939482813936,30.031044549077727,19202.0
02767,57.870997219059426,29.120754529217642,15376.0
02769,60.304211583025705,31.5387000179741,12521.0
02770,60.334984236855306,31.505380056930054,5560.0
02771,59.500192381969,30.786431167680206,15512.0
02777,59.0790624826627,30.221590893897147,17133.0
02779,61.13487796426943,32.50378208682383,6764.0
02780,53.33572314611492,24.185189840135674,52299.0
02790,58.01498493985257,28.970251043186035,16458.0
02791,59.767073835334166,30.593207956941093,312.0
02802,61.09589122116719,32.46119538188302,814.0
02804,60.19338829500916,31.202791008761693,2782.0
02806,62.58391705582902,34.24729671579075,17153.0
02807,56.33859278728558,26.809814741998114,1410.0
02808,56.88376527263736,27.367726489024783,2332.0
02809,57.56917880542836,28.090431215556947,22493.0
02812,60.94601137419164,32.30544931453042,1220.0
02813,60.075007853343664,31.325812234851718,8021.0
02814,59.58668545212625,30.65156083361637,7549.0
02815,61.86933361096237,33.246391469268495,247.0
02816,57.70993839052114,28.609837792269307,33206.0
02817,60.74389440780484,32.22032458178442,6528.0
02818,60.02561328631404,31.18686873721041,19907.0
02822,59.18200071682862,30.222775986743176,5960.0
02823,64.31379967072569,37.39797064790181,151.0
02824,61.70005337301359,34.34059782340386,404.0
02825,60.409725041065954,31.432505819810583,5265.0
02826,56.85181180461497,26.561106190808776,822.0
02827,59.69227872592634,30.77518896640065,2224.0
02828,59.029566806846496,30.01805675721723,7469.0
02829,58.42068209620918,27.41064877099716,122.0
02830,58.05135712842907,29.10241147322517,6474.0
02831,60.652598062406334,31.74562230199482,3860.0
02832,59.33206635517016,30.361632263323795,4887.0
02833,54.45225054235583,25.14372057268175,469.0
02835,61.45075683207072,33.26308289858021,5559.0
02836,53.607207964909456,23.43747115961488,158.0
02837,61.90100637211693,33.498254071488496,3616.0
